symbol,pair,contractType,deliveryDate,onboardDate,status,maintMarginPercent,requiredMarginPercent,baseAsset,quoteAsset,marginAsset,pricePrecision,quantityPrecision,baseAssetPrecision,quotePrecision,underlyingType,underlyingSubType,settlePlan,triggerProtect,liquidationFee,marketTakeBound,maxMoveOrderLimit,filters,orderTypes,timeInForce
AMBUSDT,AMBUSDT,PERPETUAL,4133404800000,1680048000000,TRADING,2.5000,5.0000,AMB,USDT,USDT,7,0,8,8,COIN,['Layer-1'],0,0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '100', 'minPrice': '0.0000100', 'tickSize': '0.0000010'}, {'maxQty': '10000000', 'stepSize': '1', 'minQty': '1', 'filterType': 'LOT_SIZE'}, {'minQty': '1', 'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '9300000'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
LEVERUSDT,LEVERUSDT,PERPETUAL,4133404800000,1680048000000,TRADING,2.5000,5.0000,LEVER,USDT,USDT,7,0,8,8,COIN,['DeFi'],0,0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'tickSize': '0.0000001', 'maxPrice': '100', 'minPrice': '0.0000010'}, {'stepSize': '1', 'maxQty': '100000000', 'minQty': '1', 'filterType': 'LOT_SIZE'}, {'maxQty': '47000000', 'stepSize': '1', 'minQty': '1', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.8500', 'multiplierUp': '1.1500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
RDNTUSDT,RDNTUSDT,PERPETUAL,4133404800000,1680566400000,TRADING,2.5000,5.0000,RDNT,USDT,USDT,7,0,8,8,COIN,['DeFi'],0,0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'tickSize': '0.0000100', 'maxPrice': '200', 'minPrice': '0.0001000'}, {'maxQty': '10000000', 'filterType': 'LOT_SIZE', 'minQty': '1', 'stepSize': '1'}, {'minQty': '1', 'maxQty': '150000', 'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.8500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
HFTUSDT,HFTUSDT,PERPETUAL,4133404800000,1680652800000,TRADING,2.5000,5.0000,HFT,USDT,USDT,7,0,8,8,COIN,['DeFi'],0,0.1500,0.015000,0.15,10000,"[{'maxPrice': '200', 'tickSize': '0.0001000', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0001000'}, {'filterType': 'LOT_SIZE', 'minQty': '1', 'stepSize': '1', 'maxQty': '10000000'}, {'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'minQty': '1', 'maxQty': '50000'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
XVSUSDT,XVSUSDT,PERPETUAL,4133404800000,1681257600000,TRADING,2.5000,5.0000,XVS,USDT,USDT,6,1,8,8,COIN,['DeFi'],0,0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '2000', 'tickSize': '0.001000', 'minPrice': '0.001000'}, {'minQty': '0.1', 'stepSize': '0.1', 'filterType': 'LOT_SIZE', 'maxQty': '1000000'}, {'maxQty': '11000', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.1', 'minQty': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
ETHBTC,ETHBTC,PERPETUAL,4133404800000,1684972800000,TRADING,2.5000,5.0000,ETH,BTC,BTC,6,2,8,8,COIN,['Cross Pair'],0,0.1000,0.010000,0.10,10000,"[{'tickSize': '0.000010', 'minPrice': '0.000010', 'filterType': 'PRICE_FILTER', 'maxPrice': '200'}, {'stepSize': '0.01', 'maxQty': '10000', 'filterType': 'LOT_SIZE', 'minQty': '0.01'}, {'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.01', 'maxQty': '5', 'minQty': '0.01'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '0.001'}, {'multiplierDecimal': '4', 'multiplierDown': '0.9000', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1000'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
BLURUSDT,BLURUSDT,PERPETUAL,4133404800000,1682553600000,TRADING,2.5000,5.0000,BLUR,USDT,USDT,7,0,8,8,COIN,['NFT'],0,0.1500,0.015000,0.15,10000,"[{'tickSize': '0.0001000', 'minPrice': '0.0001000', 'maxPrice': '200', 'filterType': 'PRICE_FILTER'}, {'minQty': '1', 'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000'}, {'filterType': 'MARKET_LOT_SIZE', 'minQty': '1', 'maxQty': '300000', 'stepSize': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.8500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
EDUUSDT,EDUUSDT,PERPETUAL,4133404800000,1682640000000,TRADING,2.5000,5.0000,EDU,USDT,USDT,7,0,8,8,COIN,['Metaverse'],0,0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0001000', 'maxPrice': '200', 'tickSize': '0.0001000', 'filterType': 'PRICE_FILTER'}, {'filterType': 'LOT_SIZE', 'stepSize': '1', 'maxQty': '10000000', 'minQty': '1'}, {'stepSize': '1', 'maxQty': '40000', 'filterType': 'MARKET_LOT_SIZE', 'minQty': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.8500', 'multiplierDecimal': '4', 'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
IDEXUSDT,IDEXUSDT,PERPETUAL,4133404800000,1682985600000,TRADING,2.5000,5.0000,IDEX,USDT,USDT,7,0,8,8,COIN,['DeFi'],0,0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '200', 'tickSize': '0.0000100', 'minPrice': '0.0000100'}, {'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000', 'minQty': '1'}, {'filterType': 'MARKET_LOT_SIZE', 'minQty': '1', 'maxQty': '800000', 'stepSize': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.8500', 'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
SUIUSDT,SUIUSDT,PERPETUAL,4133404800000,1683072000000,TRADING,2.5000,5.0000,SUI,USDT,USDT,6,1,8,8,COIN,['Layer-1'],0,0.1500,0.015000,0.15,10000,"[{'minPrice': '0.000100', 'tickSize': '0.000100', 'filterType': 'PRICE_FILTER', 'maxPrice': '2000'}, {'filterType': 'LOT_SIZE', 'minQty': '0.1', 'stepSize': '0.1', 'maxQty': '10000000'}, {'minQty': '0.1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '2000000', 'stepSize': '0.1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
1000PEPEUSDT,1000PEPEUSDT,PERPETUAL,4133404800000,1683244800000,TRADING,2.5000,5.0000,1000PEPE,USDT,USDT,7,0,8,8,COIN,['Meme'],0,0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '200', 'minPrice': '0.0000001', 'tickSize': '0.0000001'}, {'stepSize': '1', 'minQty': '1', 'filterType': 'LOT_SIZE', 'maxQty': '800000000'}, {'maxQty': '100000000', 'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
1000FLOKIUSDT,1000FLOKIUSDT,PERPETUAL,4133404800000,1683331200000,TRADING,2.5000,5.0000,1000FLOKI,USDT,USDT,7,0,8,8,COIN,['Meme'],0,0.1500,0.015000,0.15,10000,"[{'maxPrice': '200', 'minPrice': '0.0000100', 'tickSize': '0.0000100', 'filterType': 'PRICE_FILTER'}, {'maxQty': '10000000', 'filterType': 'LOT_SIZE', 'minQty': '1', 'stepSize': '1'}, {'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'maxQty': '638000'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
UMAUSDT,UMAUSDT,PERPETUAL,4133404800000,1683590400000,TRADING,2.5000,5.0000,UMA,USDT,USDT,6,0,8,8,COIN,['DeFi'],0,0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'tickSize': '0.001000', 'maxPrice': '2000', 'minPrice': '0.001000'}, {'stepSize': '1', 'minQty': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000'}, {'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'maxQty': '30000', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.8500', 'multiplierDecimal': '4', 'multiplierUp': '1.1500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
RADUSDT,RADUSDT,PERPETUAL,4133404800000,1683590400000,TRADING,2.5000,5.0000,RAD,USDT,USDT,6,0,8,8,COIN,['DeFi'],0,0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '2000', 'tickSize': '0.000100', 'minPrice': '0.001000'}, {'minQty': '1', 'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '10000000'}, {'stepSize': '1', 'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '30000'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.8500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
KEYUSDT,KEYUSDT,PERPETUAL,4133404800000,1684800000000,TRADING,2.5000,5.0000,KEY,USDT,USDT,7,0,8,8,COIN,['Infrastructure'],0,0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'maxPrice': '200', 'tickSize': '0.0000010', 'minPrice': '0.0000010'}, {'minQty': '1', 'stepSize': '1', 'filterType': 'LOT_SIZE', 'maxQty': '80000000'}, {'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '11000000', 'minQty': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
COMBOUSDT,COMBOUSDT,PERPETUAL,4133404800000,1685707200000,TRADING,2.5000,5.0000,COMBO,USDT,USDT,6,1,8,8,COIN,['Metaverse'],0,0.1500,0.015000,0.15,10000,"[{'tickSize': '0.000100', 'maxPrice': '2000', 'minPrice': '0.000100', 'filterType': 'PRICE_FILTER'}, {'minQty': '0.1', 'maxQty': '5000000', 'stepSize': '0.1', 'filterType': 'LOT_SIZE'}, {'stepSize': '0.1', 'minQty': '0.1', 'maxQty': '82000', 'filterType': 'MARKET_LOT_SIZE'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierUp': '1.1500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
NMRUSDT,NMRUSDT,PERPETUAL,4133404800000,1687435200000,TRADING,2.5000,5.0000,NMR,USDT,USDT,6,1,8,8,COIN,['DeFi'],0,0.1500,0.020000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'minPrice': '0.010000', 'maxPrice': '2000', 'tickSize': '0.001000'}, {'stepSize': '0.1', 'maxQty': '1000000', 'minQty': '0.1', 'filterType': 'LOT_SIZE'}, {'filterType': 'MARKET_LOT_SIZE', 'stepSize': '0.1', 'minQty': '0.1', 'maxQty': '6000'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.8500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
MAVUSDT,MAVUSDT,PERPETUAL,4133404800000,1688040000000,TRADING,2.5000,5.0000,MAV,USDT,USDT,7,0,8,8,COIN,['DeFi'],0,0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0001000', 'maxPrice': '200', 'tickSize': '0.0001000', 'filterType': 'PRICE_FILTER'}, {'filterType': 'LOT_SIZE', 'minQty': '1', 'maxQty': '5000000', 'stepSize': '1'}, {'minQty': '1', 'maxQty': '120000', 'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.8500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
MDTUSDT,MDTUSDT,PERPETUAL,4133404800000,1688126400000,TRADING,2.5000,5.0000,MDT,USDT,USDT,7,0,8,8,COIN,['Infrastructure'],0,0.1500,0.015000,0.15,10000,"[{'maxPrice': '200', 'tickSize': '0.0000100', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0000100'}, {'minQty': '1', 'maxQty': '50000000', 'stepSize': '1', 'filterType': 'LOT_SIZE'}, {'minQty': '1', 'maxQty': '1300000', 'stepSize': '1', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.8500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
XVGUSDT,XVGUSDT,PERPETUAL,4133404800000,1688558400000,TRADING,2.5000,5.0000,XVG,USDT,USDT,7,0,8,8,COIN,['PoW'],0,0.1500,0.015000,0.15,10000,"[{'minPrice': '0.0000010', 'maxPrice': '200', 'filterType': 'PRICE_FILTER', 'tickSize': '0.0000010'}, {'maxQty': '500000000', 'filterType': 'LOT_SIZE', 'minQty': '1', 'stepSize': '1'}, {'stepSize': '1', 'minQty': '1', 'maxQty': '15000000', 'filterType': 'MARKET_LOT_SIZE'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDown': '0.8500', 'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
WLDUSDT,WLDUSDT,PERPETUAL,4133404800000,1690200000000,TRADING,2.5000,5.0000,WLD,USDT,USDT,7,0,8,8,COIN,['AI'],0,0.1500,0.015000,0.15,10000,"[{'tickSize': '0.0001000', 'minPrice': '0.0001000', 'maxPrice': '200', 'filterType': 'PRICE_FILTER'}, {'maxQty': '1250000', 'minQty': '1', 'filterType': 'LOT_SIZE', 'stepSize': '1'}, {'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'stepSize': '1', 'maxQty': '10000'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'filterType': 'PERCENT_PRICE', 'multiplierUp': '1.1500', 'multiplierDown': '0.8500', 'multiplierDecimal': '4'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
PENDLEUSDT,PENDLEUSDT,PERPETUAL,4133404800000,1690511400000,TRADING,2.5000,5.0000,PENDLE,USDT,USDT,7,0,8,8,COIN,['DeFi'],0,0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'tickSize': '0.0001000', 'maxPrice': '200', 'minPrice': '0.0001000'}, {'maxQty': '3000000', 'filterType': 'LOT_SIZE', 'minQty': '1', 'stepSize': '1'}, {'stepSize': '1', 'maxQty': '100000', 'minQty': '1', 'filterType': 'MARKET_LOT_SIZE'}, {'filterType': 'MAX_NUM_ORDERS', 'limit': 200}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDecimal': '4', 'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
ARKMUSDT,ARKMUSDT,PERPETUAL,4133404800000,1690512300000,TRADING,2.5000,5.0000,ARKM,USDT,USDT,7,0,8,8,COIN,['AI'],0,0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'minPrice': '0.0001000', 'tickSize': '0.0001000', 'maxPrice': '200'}, {'stepSize': '1', 'minQty': '1', 'filterType': 'LOT_SIZE', 'maxQty': '5000000'}, {'stepSize': '1', 'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '100000'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'limit': 10, 'filterType': 'MAX_NUM_ALGO_ORDERS'}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierDecimal': '4', 'multiplierUp': '1.1500', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
AGLDUSDT,AGLDUSDT,PERPETUAL,4133404800000,1690597800000,TRADING,2.5000,5.0000,AGLD,USDT,USDT,7,0,8,8,COIN,['NFT'],0,0.1500,0.015000,0.15,10000,"[{'filterType': 'PRICE_FILTER', 'minPrice': '0.0001000', 'maxPrice': '200', 'tickSize': '0.0001000'}, {'stepSize': '1', 'minQty': '1', 'filterType': 'LOT_SIZE', 'maxQty': '5000000'}, {'stepSize': '1', 'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '30000'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'notional': '5', 'filterType': 'MIN_NOTIONAL'}, {'multiplierDown': '0.8500', 'multiplierUp': '1.1500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
YGGUSDT,YGGUSDT,PERPETUAL,4133404800000,1691206200000,TRADING,2.5000,5.0000,YGG,USDT,USDT,7,0,8,8,COIN,['Metaverse'],0,0.1500,0.025000,0.15,10000,"[{'maxPrice': '200', 'filterType': 'PRICE_FILTER', 'minPrice': '0.0001000', 'tickSize': '0.0001000'}, {'filterType': 'LOT_SIZE', 'stepSize': '1', 'maxQty': '3000000', 'minQty': '1'}, {'minQty': '1', 'filterType': 'MARKET_LOT_SIZE', 'maxQty': '500000', 'stepSize': '1'}, {'limit': 200, 'filterType': 'MAX_NUM_ORDERS'}, {'filterType': 'MAX_NUM_ALGO_ORDERS', 'limit': 10}, {'filterType': 'MIN_NOTIONAL', 'notional': '5'}, {'multiplierUp': '1.1500', 'multiplierDecimal': '4', 'filterType': 'PERCENT_PRICE', 'multiplierDown': '0.8500'}]","['LIMIT', 'MARKET', 'STOP', 'STOP_MARKET', 'TAKE_PROFIT', 'TAKE_PROFIT_MARKET', 'TRAILING_STOP_MARKET']","['GTC', 'IOC', 'FOK', 'GTX', 'GTD']"
